lemma,Level,pos,is_stop,frequency
trial,A2,NOUN,False,4
step_up,Advanced / Unknown,VERB,False,1
annon,Tolkien Lore (Names/Places),PROPN,False,1
edhellen,Advanced / Unknown,NOUN,False,1
edro,Tolkien Lore (Names/Places),NOUN,False,3
ammen,Tolkien Lore (Names/Places),PROPN,False,1
fennas,Tolkien Lore (Names/Places),PROPN,False,1
nogothrim,Advanced / Unknown,NOUN,False,1
lasto,Advanced / Unknown,VERB,False,1
beth,Tolkien Lore (Names/Places),PROPN,False,1
lammen,Tolkien Lore (Names/Places),PROPN,False,1
instant,B2,NOUN,False,6
l,Tolkien Lore (Names/Places),NOUN,False,2
mournful,B1,ADJ,False,3
suddenness,Advanced / Unknown,NOUN,False,1
absurdly,Advanced / Unknown,ADV,False,1
mellon,Tolkien Lore (Names/Places),PROPN,False,1
inscribe,B1,VERB,False,1
archway,Advanced / Unknown,NOUN,False,6
lakeside,Advanced / Unknown,NOUN,False,1
cursing,Advanced / Unknown,NOUN,False,1
seething,Advanced / Unknown,ADJ,False,1
swim_up,Advanced / Unknown,VERB,False,1
sinuous,Advanced / Unknown,ADJ,False,1
tentacle,Advanced / Unknown,NOUN,False,2
ripple_out,Advanced / Unknown,VERB,False,1
stench,Advanced / Unknown,NOUN,False,1
gateway,B1,NOUN,False,1
coil,Advanced / Unknown,VERB,False,4
shattering,Advanced / Unknown,ADJ,False,1
rend,Advanced / Unknown,VERB,False,1
crashing,Advanced / Unknown,NOUN,False,1
dully,Advanced / Unknown,ADV,False,1
ponderous,C2,ADJ,False,1
magnify,B1,VERB,False,2
stairway,Advanced / Unknown,NOUN,False,1
proposal,B2,NOUN,False,1
mishap,Advanced / Unknown,NOUN,False,1
marching,Advanced / Unknown,NOUN,False,1
stifling,Advanced / Unknown,ADJ,False,1
slop_up,Advanced / Unknown,VERB,False,2
intricate,Advanced / Unknown,ADJ,False,1
imagination,B2,NOUN,False,1
goal,B1,NOUN,False,1
lead_in,Advanced / Unknown,VERB,False,1
beruthiel,Tolkien Lore (Names/Places),PROPN,False,1
pitfall,Advanced / Unknown,NOUN,False,1
chasm,Advanced / Unknown,NOUN,False,6
churn,C1,VERB,False,1
certainty,A1,NOUN,False,2
tighter,Advanced / Unknown,ADV,False,1
hurried,Advanced / Unknown,ADJ,False,1
scarce,Advanced / Unknown,ADJ,False,1
patter_on,Advanced / Unknown,VERB,False,1
uncertainly,Advanced / Unknown,ADV,False,1
wearier,Advanced / Unknown,NOUN,False,1
trail_down,Advanced / Unknown,VERB,False,1
guardroom,Advanced / Unknown,NOUN,False,1
attract,B2,VERB,False,1
unroll,Advanced / Unknown,VERB,False,1
impulse,B2,NOUN,False,1
plunk,Advanced / Unknown,NOUN,False,1
shaft,Advanced / Unknown,NOUN,False,14
glinting,Advanced / Unknown,NOUN,False,1
depths,Advanced / Unknown,ADJ,False,1
disquietingly,Advanced / Unknown,ADV,False,1
knocking,Advanced / Unknown,NOUN,False,1
pitch,B2,NOUN,False,1
chip,B2,NOUN,False,1
o'-the,Advanced / Unknown,NOUN,False,1
gallery,A1,NOUN,False,1
oppress,A2,VERB,False,2
habitable,Advanced / Unknown,ADJ,False,1
uphold,Advanced / Unknown,VERB,False,2
venture_on,Advanced / Unknown,VERB,False,1
inflow,Advanced / Unknown,NOUN,False,1
immense,C1,ADJ,False,1
vastness,Advanced / Unknown,NOUN,False,1
dolven,Advanced / Unknown,NOUN,False,1
imagining,Advanced / Unknown,NOUN,False,1
darksome,Advanced / Unknown,NOUN,False,2
untasted,Advanced / Unknown,ADJ,False,1
nargothrond,Tolkien Lore (Names/Places),PROPN,False,2
pillared,Advanced / Unknown,ADJ,False,2
undimmed,Tolkien Lore (Names/Places),PROPN,False,1
chisel,C2,VERB,False,1
clove,Advanced / Unknown,NOUN,False,1
graver,Advanced / Unknown,ADV,False,1
delver,Advanced / Unknown,NOUN,False,1
mason,Tolkien Lore (Names/Places),PROPN,False,1
opal,Advanced / Unknown,NOUN,False,1
buckler,Tolkien Lore (Names/Places),PROPN,False,1
corslet,Advanced / Unknown,NOUN,False,4
unwearied,Tolkien Lore (Names/Places),PROPN,False,1
ashen,Advanced / Unknown,ADJ,False,1
windless,Advanced / Unknown,ADJ,False,2
piles,Tolkien Lore (Names/Places),PROPN,False,1
seek_down,Advanced / Unknown,VERB,False,1
treasury,Advanced / Unknown,NOUN,False,1
lode,Advanced / Unknown,NOUN,False,1
destruction,A1,NOUN,False,2
greedily,Advanced / Unknown,ADV,False,1
covet,Advanced / Unknown,VERB,False,1
tarnish,Advanced / Unknown,VERB,False,1
starmoon,Advanced / Unknown,NOUN,False,1
kingly,Advanced / Unknown,ADJ,False,3
staggered,Advanced / Unknown,ADJ,False,1
potter,Advanced / Unknown,VERB,False,1
imagined,Advanced / Unknown,ADJ,False,1
find_down,Advanced / Unknown,VERB,False,1
corridor,A2,NOUN,False,4
dazzlingly,Advanced / Unknown,ADV,False,1
oblong,Advanced / Unknown,ADJ,False,1
graven,Advanced / Unknown,ADJ,False,2
daeron,Tolkien Lore (Names/Places),PROPN,False,1
runes,Tolkien Lore (Names/Places),PROPN,False,1
scimitar,Advanced / Unknown,NOUN,False,3
recess,C1,NOUN,False,1
pore,Advanced / Unknown,VERB,False,1
gingerly,Advanced / Unknown,ADV,False,1
slew,Advanced / Unknown,VERB,False,2
floi,Tolkien Lore (Names/Places),PROPN,False,2
twentyfirst,Advanced / Unknown,ADJ,False,1
mazarbul,Tolkien Lore (Names/Places),PROPN,False,5
records,Tolkien Lore (Names/Places),PROPN,False,1
truesilver,Advanced / Unknown,ADV,False,1
wellforge,Advanced / Unknown,VERB,False,1
armoury,C1,NOUN,False,1
estre,Advanced / Unknown,NOUN,False,1
yestre,Advanced / Unknown,NOUN,False,1
tenth,Advanced / Unknown,NOUN,False,2
novembre,Tolkien Lore (Names/Places),PROPN,False,1
slew_up,Advanced / Unknown,VERB,False,1
blurred,Advanced / Unknown,ADJ,False,2
puzzle_out,Advanced / Unknown,VERB,False,1
reading,A2,NOUN,False,1
frar,Tolkien Lore (Names/Places),PROPN,False,1
loni,Tolkien Lore (Names/Places),PROPN,False,1
nali,Tolkien Lore (Names/Places),PROPN,False,1
smear,Advanced / Unknown,VERB,False,1
westgate,Tolkien Lore (Names/Places),PROPN,False,1
scrawl,Advanced / Unknown,NOUN,False,1
sleep_down,Advanced / Unknown,VERB,False,1
retake,Advanced / Unknown,VERB,False,1
seventh,Tolkien Lore (Names/Places),PROPN,False,3
boom,A1,NOUN,False,5
hurrying,Tolkien Lore (Names/Places),ADJ,False,5
wedge,Advanced / Unknown,VERB,False,3
cut_out,Advanced / Unknown,VERB,False,1
whistle_down,Advanced / Unknown,VERB,False,1
uruks,Tolkien Lore (Names/Places),PROPN,False,1
drive_back,Advanced / Unknown,VERB,False,1
toeless,Advanced / Unknown,ADJ,False,1
shaken,B2,ADJ,False,1
wrench,C1,VERB,False,1
whistle_in,Advanced / Unknown,VERB,False,1
harmlessly,Advanced / Unknown,ADV,False,1
affray,Advanced / Unknown,NOUN,False,1
fierceness,Advanced / Unknown,NOUN,False,1
scalp,Advanced / Unknown,NOUN,False,1
follower,B1,NOUN,False,3
swart,Advanced / Unknown,ADJ,False,1
striking,A2,ADJ,False,1
hack,C2,VERB,False,1
fling_down,Advanced / Unknown,VERB,False,2
truncheon,Advanced / Unknown,NOUN,False,1
sweep_out,Advanced / Unknown,VERB,False,1
asunder,Advanced / Unknown,ADV,False,2
sighing,Advanced / Unknown,ADJ,False,1
throb,Advanced / Unknown,VERB,False,1
emptiness,Advanced / Unknown,NOUN,False,4
spawn,Advanced / Unknown,VERB,False,1
help_down,Advanced / Unknown,VERB,False,1
beater,Advanced / Unknown,NOUN,False,1
shutting,Advanced / Unknown,NOUN,False,1
ghash,Tolkien Lore (Names/Places),NOUN,False,2
counter,A2,NOUN,False,1
block_out,Advanced / Unknown,VERB,False,1
bruise,B1,VERB,False,3
skewer,Advanced / Unknown,VERB,False,2
boar,Advanced / Unknown,NOUN,False,1
unmistakable,A2,ADJ,False,1
slop_down,Advanced / Unknown,VERB,False,1
go_through,Advanced / Unknown,VERB,False,1
devilry,Advanced / Unknown,NOUN,False,2
tracery,Advanced / Unknown,NOUN,False,2
column,A2,NOUN,False,2
wisps,Advanced / Unknown,NOUN,False,1
clash,Advanced / Unknown,NOUN,False,2
kerb,Advanced / Unknown,NOUN,False,1
capture,A1,VERB,False,2
swarm,A1,VERB,False,1
shot,B2,NOUN,False,2
rank,B1,NOUN,False,2
roar_up,Advanced / Unknown,VERB,False,1
wreathe,Advanced / Unknown,VERB,False,1
streaming,Advanced / Unknown,NOUN,False,4
whip,C1,NOUN,False,4
thong,Advanced / Unknown,NOUN,False,3
balrog,Tolkien Lore (Names/Places),PROPN,False,12
pour_over,Advanced / Unknown,VERB,False,1
reach_out,Advanced / Unknown,VERB,False,1
nostril,A1,NOUN,False,1
wielder,Advanced / Unknown,NOUN,False,1
udun,Tolkien Lore (Names/Places),PROPN,False,1
wizened,C2,ADJ,False,1
onset,Advanced / Unknown,NOUN,False,1
fly_up,Advanced / Unknown,VERB,False,1
molten,Advanced / Unknown,ADJ,False,1
sheet,A2,NOUN,False,1
poise,C1,VERB,False,1
lash,Advanced / Unknown,VERB,False,2
abyss,Advanced / Unknown,NOUN,False,2
weeping,Advanced / Unknown,NOUN,False,1
swifter,Advanced / Unknown,ADV,False,1
spring_down,Advanced / Unknown,VERB,False,1
bowshot,Tolkien Lore (Names/Places),PROPN,False,1
trail_out,Advanced / Unknown,VERB,False,1
avenge,Advanced / Unknown,VERB,False,2
gird,Advanced / Unknown,VERB,False,1
glen,Tolkien Lore (Names/Places),PROPN,False,4
torrent,Advanced / Unknown,NOUN,False,2
ladder,B2,NOUN,False,8
furthest,A1,NOUN,False,1
outflung,Tolkien Lore (Names/Places),PROPN,False,1
descry,Advanced / Unknown,VERB,False,2
oval,A1,ADJ,False,3
unruffled,Advanced / Unknown,ADJ,False,1
sward,Advanced / Unknown,NOUN,False,4
shelve_down,Advanced / Unknown,VERB,False,1
whin,Tolkien Lore (Names/Places),PROPN,False,1
paved,Advanced / Unknown,ADJ,False,2
khele,Advanced / Unknown,VERB,False,1
freshet,Advanced / Unknown,NOUN,False,1
springtime,Advanced / Unknown,NOUN,False,1
foam_down,Advanced / Unknown,VERB,False,1
hart,Advanced / Unknown,NOUN,False,1
whortle,Advanced / Unknown,NOUN,False,1
brush,B1,NOUN,False,1
payment,A1,NOUN,False,1
slaying,Advanced / Unknown,NOUN,False,1
athela,Advanced / Unknown,NOUN,False,2
strip_off,Advanced / Unknown,VERB,False,1
princeling,Advanced / Unknown,NOUN,False,1
undervalue,Advanced / Unknown,VERB,False,1
steaming,Advanced / Unknown,NOUN,False,1
pad,B2,NOUN,False,2
marvellously,Advanced / Unknown,ADV,False,1
lead_on,Advanced / Unknown,VERB,False,2
blow_up,Advanced / Unknown,VERB,False,1
poplar,Advanced / Unknown,NOUN,False,1
fallow,Advanced / Unknown,ADJ,False,3
nevertheless,B1,ADV,True,1
fend,Advanced / Unknown,VERB,False,1
irresolute,Advanced / Unknown,ADJ,False,1
splash_over,Advanced / Unknown,VERB,False,1
nimrodel,Tolkien Lore (Names/Places),PROPN,False,17
rainbow,B2,NOUN,False,2
wade_across,Advanced / Unknown,VERB,False,1
forgetfulness,Advanced / Unknown,NOUN,False,2
sweetly,Advanced / Unknown,ADV,False,1
lee,Tolkien Lore (Names/Places),PROPN,False,2
arose,Advanced / Unknown,ADV,False,1
heaving,Advanced / Unknown,NOUN,False,1
amroth,Tolkien Lore (Names/Places),PROPN,False,10
mew,Advanced / Unknown,NOUN,False,1
evermore,Advanced / Unknown,ADV,False,1
celebrant,Tolkien Lore (Names/Places),PROPN,False,4
galadhrim,Tolkien Lore (Names/Places),PROPN,False,14
mellyrn,Tolkien Lore (Names/Places),PROPN,False,1
daro,Tolkien Lore (Names/Places),PROPN,False,1
f,Tolkien Lore (Names/Places),PROPN,False,2
let_down,Advanced / Unknown,VERB,False,1
mallorn,Tolkien Lore (Names/Places),ADJ,False,9
upward,A1,ADV,False,2
platform,B2,NOUN,False,2
flet,Advanced / Unknown,NOUN,False,13
talan,Advanced / Unknown,NOUN,False,3
shut_off,Advanced / Unknown,VERB,False,2
haltingly,Advanced / Unknown,ADV,False,1
sunder,Advanced / Unknown,VERB,False,3
haldir,Tolkien Lore (Names/Places),PROPN,False,43
rumil,Tolkien Lore (Names/Places),PROPN,False,3
orophin,Tolkien Lore (Names/Places),PROPN,False,2
befriend,Advanced / Unknown,VERB,False,1
blindfold,Advanced / Unknown,ADJ,False,4
toward,B2,ADP,True,6
clamber_up,Advanced / Unknown,VERB,False,1
lug_up,Advanced / Unknown,VERB,False,1
warmly,B1,ADV,False,1
upstairs,B1,ADV,False,1
plait,Advanced / Unknown,VERB,False,1
loft,Advanced / Unknown,NOUN,False,1
quivering,Advanced / Unknown,ADJ,False,1
hooded,Advanced / Unknown,ADJ,False,1
yrch,Advanced / Unknown,NOUN,False,2
cast_on,Advanced / Unknown,VERB,False,1
fading,Advanced / Unknown,NOUN,False,1
peer_down,Advanced / Unknown,VERB,False,1
noiseless,Advanced / Unknown,ADJ,False,1
scrabble,Advanced / Unknown,VERB,False,1
hissing,Advanced / Unknown,NOUN,False,1
unwinking,Advanced / Unknown,NOUN,False,1
feigned,Advanced / Unknown,ADJ,False,1
filter,B2,VERB,False,1
changeful,Advanced / Unknown,NOUN,False,1
skilfully,B2,ADV,False,1
cast_over,Advanced / Unknown,VERB,False,1
walk_over,Advanced / Unknown,VERB,False,1
shuffle_along,Advanced / Unknown,VERB,False,1
eddying,Tolkien Lore (Names/Places),PROPN,False,1
roost,Advanced / Unknown,VERB,False,1
andy,Tolkien Lore (Names/Places),PROPN,False,1
untie,A1,VERB,False,1
naith,Tolkien Lore (Names/Places),PROPN,False,4
gore,Tolkien Lore (Names/Places),PROPN,False,1
egladil,Tolkien Lore (Names/Places),PROPN,False,2
consent,A2,NOUN,False,1
beggar,Advanced / Unknown,NOUN,False,2
haft,Advanced / Unknown,NOUN,False,1
single_out,Advanced / Unknown,VERB,False,1
blindness,A1,NOUN,False,1
amend,Advanced / Unknown,NOUN,False,1
stub,Advanced / Unknown,VERB,False,1
endanger,B1,VERB,False,1
bowstring,Advanced / Unknown,NOUN,False,2
aforetime,Advanced / Unknown,NOUN,False,1
truce,Advanced / Unknown,NOUN,False,1
deprive,B1,VERB,False,1
sharpen,Advanced / Unknown,VERB,False,1
trodden,Advanced / Unknown,ADJ,False,1
walk_on,Advanced / Unknown,VERB,False,1
live_on,Advanced / Unknown,VERB,False,1
unbind,Advanced / Unknown,VERB,False,1
marauding,Advanced / Unknown,ADJ,False,1
elude,C2,VERB,False,1
vanish_down,Advanced / Unknown,VERB,False,2
bandage,A2,NOUN,False,1
leafless,Advanced / Unknown,ADJ,False,3
nakedness,Advanced / Unknown,NOUN,False,1
array,Advanced / Unknown,VERB,False,1
cerin,Tolkien Lore (Names/Places),PROPN,False,4
unfading,Advanced / Unknown,ADJ,False,1
elanor,Tolkien Lore (Names/Places),NOUN,False,5
niphredil,Advanced / Unknown,NOUN,False,2
awhile,Advanced / Unknown,ADV,False,2
conceive,B1,VERB,False,1
uncovering,Advanced / Unknown,NOUN,False,1
poignant,Advanced / Unknown,ADJ,False,1
mourn,B2,VERB,False,1
sickness,B2,NOUN,False,1
deformity,Advanced / Unknown,NOUN,False,1
fan,B1,VERB,False,1
beach,B2,NOUN,False,2
texture,Advanced / Unknown,NOUN,False,1
forester,Advanced / Unknown,NOUN,False,1
carpenter,C1,NOUN,False,1
drear,Advanced / Unknown,ADJ,False,1
enlighten,Advanced / Unknown,VERB,False,1
sevenfold,Tolkien Lore (Names/Places),PROPN,False,1
vanimelda,Advanced / Unknown,NOUN,False,1
namarie,Tolkien Lore (Names/Places),INTJ,False,3
elvendom,Tolkien Lore (Names/Places),PROPN,False,1
fosse,Advanced / Unknown,NOUN,False,2
tiere,Advanced / Unknown,VERB,False,1
caras,Tolkien Lore (Names/Places),PROPN,False,6
galadhon,Tolkien Lore (Names/Places),PROPN,False,6
afire,Advanced / Unknown,ADV,False,1
soundlessly,Advanced / Unknown,ADV,False,1
pass_within,Advanced / Unknown,VERB,False,1
trees,Tolkien Lore (Names/Places),PROPN,False,1
ascend,Advanced / Unknown,VERB,False,1
warden,Advanced / Unknown,NOUN,False,2
deck,B2,NOUN,False,1
taper,Advanced / Unknown,VERB,False,1
nt,Advanced / Unknown,NOUN,False,1
gladness,Advanced / Unknown,NOUN,False,2
morgoth,Tolkien Lore (Names/Places),PROPN,False,1
stir_up,Advanced / Unknown,VERB,False,1
needlessly,Advanced / Unknown,ADV,False,2
blameless,Advanced / Unknown,ADJ,False,1
repent,Advanced / Unknown,VERB,False,1
glower,Advanced / Unknown,VERB,False,1
clumsily,Advanced / Unknown,ADV,False,1
giver,Advanced / Unknown,NOUN,False,1
uncounted,Advanced / Unknown,ADJ,False,1
searchingly,Advanced / Unknown,ADV,False,1
guilty,A2,ADJ,False,1
conscience,B1,NOUN,False,1
lamely,Advanced / Unknown,ADV,False,1
lamentation,C2,NOUN,False,1
mithrandir,Tolkien Lore (Names/Places),PROPN,False,2
pilgrim,B1,PROPN,False,2
interpret,B1,VERB,False,2
halting,Advanced / Unknown,ADJ,False,1
lair,Advanced / Unknown,NOUN,False,1
thorny,Advanced / Unknown,ADJ,False,1
justice,A2,NOUN,False,1
homeless,B1,ADJ,False,1
get_over,Advanced / Unknown,VERB,False,2
pedestal,C2,NOUN,False,4
profitable,B2,ADJ,False,2
outraged,Advanced / Unknown,ADJ,False,1
busily,Advanced / Unknown,ADV,False,1
dig_up,Advanced / Unknown,VERB,False,2
twilit,Advanced / Unknown,ADJ,False,1
vivid,B2,ADJ,False,1
litter,B1,VERB,False,1
disorder,B2,VERB,False,1
wrack,C2,NOUN,False,1
rid_up,Advanced / Unknown,VERB,False,1
populous,Advanced / Unknown,ADJ,False,1
draw_away,Advanced / Unknown,VERB,False,1
glaze,Advanced / Unknown,VERB,False,1
slit,Advanced / Unknown,NOUN,False,1
pupil,A2,NOUN,False,1
gesture,B1,NOUN,False,2
rejection,B2,NOUN,False,1
denial,Advanced / Unknown,NOUN,False,1
overlay,C2,VERB,False,2
divine,B2,VERB,False,1
nenya,Tolkien Lore (Names/Places),PROPN,False,1
wherefore,Advanced / Unknown,ADV,False,1
assuage,Advanced / Unknown,VERB,False,1
answerable,Advanced / Unknown,ADJ,False,1
courtesy,B2,NOUN,False,1
revenged,Advanced / Unknown,ADJ,False,1
testing,Advanced / Unknown,NOUN,False,1
work_on,Advanced / Unknown,VERB,False,1
illuminate,B1,VERB,False,1
measurement,B1,NOUN,False,1
enduring,B1,ADJ,False,1
worshipful,Advanced / Unknown,ADJ,False,1
possessor,C1,NOUN,False,1
speak_out,Advanced / Unknown,VERB,False,1
dirty,B2,ADJ,False,1
onward,Advanced / Unknown,ADV,False,1
gebir,Tolkien Lore (Names/Places),PROPN,False,8
rauros,Tolkien Lore (Names/Places),PROPN,False,10
thunder_down,Advanced / Unknown,VERB,False,1
nen,Tolkien Lore (Names/Places),PROPN,False,2
hithoel,Tolkien Lore (Names/Places),PROPN,False,2
toilsome,Advanced / Unknown,ADJ,False,1
float_down,Advanced / Unknown,VERB,False,1
untroubled,Advanced / Unknown,ADJ,False,1
overmuch,Advanced / Unknown,ADV,False,1
fulfilling,Advanced / Unknown,NOUN,False,1
clothing,B2,NOUN,False,1
bake,B2,VERB,False,1
cram,Tolkien Lore (Names/Places),PROPN,False,3
crisp,B1,ADJ,False,1
lemba,Advanced / Unknown,NOUN,False,1
waybread,Advanced / Unknown,NOUN,False,1
beorning,Advanced / Unknown,NOUN,False,1
baker,B2,NOUN,False,1
unwrap,Advanced / Unknown,VERB,False,1
silken,Advanced / Unknown,ADJ,False,2
garb,Advanced / Unknown,NOUN,False,1
fences,Tolkien Lore (Names/Places),PROPN,False,1
hung,Advanced / Unknown,ADJ,False,1
hythe,Tolkien Lore (Names/Places),PROPN,False,3
barge,Advanced / Unknown,NOUN,False,1
ropes,Tolkien Lore (Names/Places),PROPN,False,1
hithlain,Advanced / Unknown,NOUN,False,1
crafty,Advanced / Unknown,ADJ,False,1
wayward,C2,ADJ,False,1
mishandle,Advanced / Unknown,VERB,False,1
downstream,Advanced / Unknown,ADV,False,2
wistfully,C1,ADV,False,1
beak,B1,NOUN,False,1
burnished,Advanced / Unknown,ADJ,False,1
jet,B2,NOUN,False,1
wrought,Advanced / Unknown,NOUN,False,2
twin,B1,VERB,False,1
drunk,A2,ADJ,False,2
tindrock,Tolkien Lore (Names/Places),PROPN,False,4
tol,Tolkien Lore (Names/Places),PROPN,False,8
brandir,Tolkien Lore (Names/Places),PROPN,False,8
isle,A2,NOUN,False,4
cataract,Advanced / Unknown,NOUN,False,1
nindalf,Tolkien Lore (Names/Places),PROPN,False,1
wetwang,Tolkien Lore (Names/Places),PROPN,False,1
sluggish,Advanced / Unknown,ADJ,False,1
fen,Advanced / Unknown,NOUN,False,2
tortuous,Advanced / Unknown,ADJ,False,1
entwash,Tolkien Lore (Names/Places),PROPN,False,4
emyn,Tolkien Lore (Names/Places),PROPN,False,9
muil,Tolkien Lore (Names/Places),PROPN,False,9
marshes,Tolkien Lore (Names/Places),PROPN,False,1
noman,Tolkien Lore (Names/Places),PROPN,False,1
cirith,Tolkien Lore (Names/Places),PROPN,False,1
gorgor,Tolkien Lore (Names/Places),PROPN,False,1
becoming,Advanced / Unknown,AUX,True,1
entangle,Advanced / Unknown,VERB,False,1
disprove,Advanced / Unknown,VERB,False,1
northerland,Tolkien Lore (Names/Places),PROPN,False,1
fording,Advanced / Unknown,NOUN,False,1
despise,B2,VERB,False,1
needful,Advanced / Unknown,ADJ,False,1
mead,Tolkien Lore (Names/Places),PROPN,False,4
draweth,Advanced / Unknown,VERB,False,1
lighten,B1,VERB,False,1
outspread,Advanced / Unknown,ADJ,False,1
celebrian,Tolkien Lore (Names/Places),PROPN,False,2
hers,B1,PRON,True,1
elfstone,Tolkien Lore (Names/Places),PROPN,False,2
orchard,C2,NOUN,False,1
bestow,B2,VERB,False,1
ye,Tolkien Lore (Names/Places),PROPN,False,1
ungracious,Advanced / Unknown,ADJ,False,1
stammering,Advanced / Unknown,NOUN,False,1
courteous,Advanced / Unknown,ADJ,False,1
smithy,Advanced / Unknown,NOUN,False,1
imperishable,Advanced / Unknown,ADJ,False,1
pledge,Advanced / Unknown,NOUN,False,1
unbraid,Advanced / Unknown,VERB,False,1
tress,Advanced / Unknown,NOUN,False,1
phial,Advanced / Unknown,NOUN,False,3
backward,B1,ADV,False,1
maste,Advanced / Unknown,VERB,False,1
sail_on,Advanced / Unknown,VERB,False,1
laurie,Tolkien Lore (Names/Places),PROPN,False,1
lantar,Tolkien Lore (Names/Places),PROPN,False,1
